,Time,Total Load,Power,Power Generation (MW),Net Load,Load Reduction %
0,2011-07-17 00:00:00,6598.563636363636,0.0,0.0,6598.563636363636,0.0
1,2011-07-17 01:00:00,6307.875,1680398300.0,1680.398336,4627.476664,26.639689848007453
2,2011-07-17 02:00:00,6045.841666666667,1758295800.0,1758.295808,4287.545858666667,29.08272999761544
3,2011-07-17 03:00:00,5874.133333333332,1822734300.0,1822.734336,4051.3989973333323,31.02984274559652
4,2011-07-17 04:00:00,5755.108333333334,1966420200.0,1966.420224,3788.6881093333336,34.16825731343024
5,2011-07-17 05:00:00,5669.266666666666,2130449200.0,2130.449152,3538.8175146666663,37.5789194134456
6,2011-07-17 06:00:00,5673.258333333334,2167694800.0,2167.694848,3505.563485333334,38.208992445552305
7,2011-07-17 07:00:00,5928.625,2035318300.0,2035.318272,3893.306728,34.330359434101496
8,2011-07-17 08:00:00,6315.058333333332,1774748000.0,1774.748032,4540.310301333331,28.10343053574328
9,2011-07-17 09:00:00,6759.633333333332,1497222400.0,1497.2224,5262.410933333333,22.14946175581516
10,2011-07-17 10:00:00,7184.600000000001,1366608000.0,1366.608,5817.992000000001,19.021351223450154
11,2011-07-17 11:00:00,7486.383333333334,1306251000.0,1306.251008,6180.132325333334,17.448358571005578
12,2011-07-17 12:00:00,7661.341666666666,1278487600.0,1278.487552,6382.854114666667,16.68751515889841
13,2011-07-17 13:00:00,7798.3583333333345,1103464000.0,1103.463936,6694.894397333334,14.149951680001024
14,2011-07-17 14:00:00,7905.575000000001,873270140.0,873.270144,7032.304856000001,11.046257153970455
15,2011-07-17 15:00:00,8041.741666666668,559730370.0,559.730368,7482.011298666668,6.960312718326979
16,2011-07-17 16:00:00,8123.583333333335,414876600.0,414.876608,7708.706725333335,5.10706409938143
17,2011-07-17 17:00:00,8155.092307692308,548142850.0,548.142848,7606.949459692309,6.721479381453023
18,2011-07-17 18:00:00,8123.95,603166400.0,603.1664,7520.7836,7.4245459413216475
19,2011-07-17 19:00:00,8039.466666666667,662981060.0,662.981056,7376.4856106666675,8.246580071646543
20,2011-07-17 20:00:00,8037.95,770733800.0,770.733824,7267.216176,9.588686468564747
