,Time,Total Load,Power,Power Generation (MW),Net Load,Load Reduction %
0,2010-07-01 00:00:00,5837.063636363637,0.0,0.0,5837.063636363637,0.0
1,2010-07-01 01:00:00,5510.966666666667,156181710.0,156.181712,5354.7849546666675,2.8340166335004744
2,2010-07-01 02:00:00,5268.725,102413830.0,102.413832,5166.311168,1.9438067464139805
3,2010-07-01 03:00:00,5130.908333333333,64662972.0,64.662972,5066.245361333333,1.2602636375300669
4,2010-07-01 04:00:00,5075.7,56039950.0,56.039952,5019.660048,1.1040832200484663
5,2010-07-01 05:00:00,5184.175,85536456.0,85.536456,5098.638544,1.6499530976481311
6,2010-07-01 06:00:00,5648.799999999999,86981670.0,86.981672,5561.818327999999,1.5398256620875233
7,2010-07-01 07:00:00,6269.841666666667,72253150.0,72.253152,6197.588514666667,1.1523919716207613
8,2010-07-01 08:00:00,6817.016666666667,74335340.0,74.335344,6742.681322666667,1.0904380557477489
9,2010-07-01 09:00:00,7222.974999999999,71168210.0,71.168208,7151.806791999999,0.9853032580065695
10,2010-07-01 10:00:00,7467.808333333334,76803800.0,76.8038,7391.004533333335,1.0284650672832387
11,2010-07-01 11:00:00,7584.491666666668,61780596.0,61.780596,7522.711070666668,0.8145647554933916
12,2010-07-01 12:00:00,7644.391666666666,58075210.0,58.075208,7586.316458666666,0.7597100009048029
13,2010-07-01 13:00:00,7714.825000000001,60686744.0,60.686744,7654.138256000001,0.7866250238987922
14,2010-07-01 14:00:00,7720.81,59649908.0,59.649908,7661.160092,0.7725861405733336
15,2010-07-01 15:00:00,7738.900000000001,47011060.0,47.01106,7691.888940000001,0.6074643683210792
16,2010-07-01 16:00:00,7758.433333333333,53869304.0,53.869304,7704.564029333334,0.6943322406155882
17,2010-07-01 17:00:00,7629.308333333334,45344144.0,45.344144,7583.964189333335,0.5943414791860774
18,2010-07-01 18:00:00,7247.533333333334,25223992.0,25.223992,7222.309341333334,0.3480355431273168
19,2010-07-01 19:00:00,6928.733333333334,20910522.0,20.910522,6907.822811333333,0.30179429621575854
20,2010-07-01 20:00:00,6698.7750000000015,12075638.0,12.075638,6686.699362000001,0.18026636213337507
21,2010-07-01 21:00:00,6642.450000000001,11363290.0,11.36329,6631.0867100000005,0.17107076455223597
22,2010-07-01 22:00:00,6355.858333333331,6728013.0,6.728013,6349.130320333331,0.10585530147383716
23,2010-07-01 23:00:00,5915.25,2947995.8,2.94799575,5912.30200425,0.049837213135539495
24,2010-07-02 00:00:00,5463.75,19983906.0,19.983906,5443.766094,0.3657543994509266
25,2010-07-02 01:00:00,5134.441666666666,23264362.0,23.264362,5111.177304666666,0.4531040278641138
26,2010-07-02 02:00:00,4913.258333333334,23366904.0,23.366904,4889.891429333334,0.47558875220279817
27,2010-07-02 03:00:00,4782.025,32789624.0,32.789624,4749.235376,0.6856849138178911
28,2010-07-02 04:00:00,4760.566666666667,50845264.0,50.845264,4709.721402666667,1.0680506662372127
29,2010-07-02 05:00:00,4881.166666666667,46081224.0,46.081224,4835.085442666667,0.9440616792433502
30,2010-07-02 06:00:00,5370.899999999999,44367690.0,44.367688,5326.5323119999985,0.8260754808318905
31,2010-07-02 07:00:00,6000.908333333333,46456110.0,46.456112,5954.452221333333,0.7741513354228319
32,2010-07-02 08:00:00,6599.750000000001,43532560.0,43.53256,6556.217440000001,0.6596092276222583
33,2010-07-02 09:00:00,7052.849999999999,38707696.0,38.707696,7014.142303999999,0.5488234685269076
34,2010-07-02 10:00:00,7309.125,30691236.0,30.691236,7278.433764,0.41990301164640087
35,2010-07-02 11:00:00,7440.208333333332,32801728.0,32.801728,7407.406605333332,0.44087109567944444
36,2010-07-02 12:00:00,7497.841666666667,33693196.0,33.693196,7464.148470666667,0.44937193258948965
37,2010-07-02 13:00:00,7528.633333333332,26057584.0,26.057584,7502.575749333332,0.346113070544012
