,Time,Total Load,Power,Power Generation (MW),Net Load,Load Reduction %
0,2019-01-31 00:00:00,6016.908333333334,0.0,0.0,6016.908333333334,0.0
1,2019-01-31 01:00:00,5849.553846153846,9005685000.0,9005.684736,-3156.130889846153,153.95507029858948
2,2019-01-31 02:00:00,5727.266666666666,9007014000.0,9007.013888,-3279.747221333333,157.26548827247436
3,2019-01-31 03:00:00,5680.191666666667,9008093000.0,9008.093184,-3327.901517333333,158.58783845028702
4,2019-01-31 04:00:00,5709.25,8664590000.0,8664.590336,-2955.3403359999993,151.76407296930418
5,2019-01-31 05:00:00,5920.75,7197743600.0,7197.743616,-1276.9936159999997,121.5681056622894
6,2019-01-31 06:00:00,6394.675,5767649300.0,5767.64928,627.0257200000005,90.19456469640755
7,2019-01-31 07:00:00,6959.175,4768474600.0,4768.474624,2190.700376,68.52068850115135
8,2019-01-31 08:00:00,7300.814285714287,4703051000.0,4703.050752,2597.7635337142865,64.4181671790035
9,2019-01-31 09:00:00,7484.683333333333,5584366000.0,5584.36608,1900.3172533333336,74.61058579632626
10,2019-01-31 10:00:00,7546.742857142858,6722172000.0,6722.171904,824.5709531428583,89.07381676106246
11,2019-01-31 11:00:00,7526.241666666666,7301113000.0,7301.112832,225.12883466666608,97.00874826191472
12,2019-01-31 12:00:00,7512.125,7732115500.0,7732.115456,-219.99045600000045,102.92847171739024
13,2019-01-31 13:00:00,7471.841666666667,7545939500.0,7545.939456,-74.09778933333291,100.99169378366109
14,2019-01-31 14:00:00,7438.266666666666,7220134000.0,7220.133888,218.13277866666613,97.06742459712837
15,2019-01-31 15:00:00,7449.833333333333,6343175000.0,6343.175168,1106.6581653333333,85.14519565985816
16,2019-01-31 16:00:00,7538.75,5168365600.0,5168.365568,2370.384432,68.55732804510032
17,2019-01-31 17:00:00,7731.583333333333,4283789600.0,4283.789568,3447.793765333333,55.406368699813534
18,2019-01-31 18:00:00,7739.062499999999,3711395800.0,3711.39584,4027.666659999999,47.956659349888966
19,2019-01-31 19:00:00,7634.75,3546926600.0,3546.926592,4087.823408,46.457665175677
20,2019-01-31 20:00:00,7455.621428571428,3228315600.0,3228.315648,4227.305780571428,43.30042343121729
21,2019-01-31 21:00:00,7211.349999999999,3765500400.0,3765.500416,3445.8495839999996,52.21630368793638
22,2019-01-31 22:00:00,6837.158333333333,4398182400.0,4398.1824,2438.975933333333,64.32763709094543
23,2019-01-31 23:00:00,6410.408333333333,5326128000.0,5326.128128,1084.2802053333326,83.08562966737689
24,2019-02-01 00:00:00,6061.950000000001,5651024400.0,5651.024384,410.92561600000045,93.22123052813038
25,2019-02-01 01:00:00,5844.900000000001,5152464000.0,5152.463872,692.4361280000003,88.15315697445637
26,2019-02-01 02:00:00,5679.091666666667,4180426200.0,4180.42624,1498.6654266666674,73.61082520532185
27,2019-02-01 03:00:00,5618.049999999999,3040707000.0,3040.707072,2577.342927999999,54.12388768344889
28,2019-02-01 04:00:00,5643.575,2106009100.0,2106.009088,3537.565912,37.31693275981979
29,2019-02-01 05:00:00,5830.583333333333,1737185000.0,1737.185024,4093.3983093333327,29.794360610001863
30,2019-02-01 06:00:00,6311.566666666667,1735413500.0,1735.413504,4576.1531626666665,27.49576445362219
31,2019-02-01 07:00:00,6857.841666666664,1743220200.0,1743.220224,5114.621442666665,25.419371118950213
32,2019-02-01 08:00:00,7153.558333333334,1598084100.0,1598.084096,5555.474237333334,22.33970873702714
33,2019-02-01 09:00:00,7323.683333333334,1527382500.0,1527.382528,5796.300805333334,20.855387357454465
34,2019-02-01 10:00:00,7419.583333333333,1322429700.0,1322.429696,6097.153637333333,17.823503512101983
35,2019-02-01 11:00:00,7487.625,1026254660.0,1026.254656,6461.370344,13.70601033037846
36,2019-02-01 12:00:00,7447.425,819959040.0,819.95904,6627.46596,11.009967069154774
37,2019-02-01 13:00:00,7378.966666666666,534218000.0,534.217984,6844.748682666666,7.239739764827053
38,2019-02-01 14:00:00,7351.900000000001,354846530.0,354.846528,6997.0534720000005,4.826596226825718
39,2019-02-01 15:00:00,7337.383333333334,260422750.0,260.422752,7076.960581333334,3.549259186403872
40,2019-02-01 16:00:00,7418.008333333334,178596590.0,178.596592,7239.411741333334,2.40760840342365
41,2019-02-01 17:00:00,7520.558333333333,147049730.0,147.049728,7373.508605333333,1.955303336299277
42,2019-02-01 18:00:00,7465.850000000001,156199550.0,156.199552,7309.650448000001,2.092187118680391
43,2019-02-01 19:00:00,7315.366666666668,162660880.0,162.66088,7152.705786666667,2.2235506080807066
44,2019-02-01 20:00:00,7116.141666666667,201640320.0,201.64032,6914.501346666667,2.8335624759203544
45,2019-02-01 21:00:00,6888.674999999999,259765150.0,259.765152,6628.909847999999,3.7709015449270002
46,2019-02-01 22:00:00,6562.083333333333,247309220.0,247.309216,6314.774117333333,3.768760673058607
47,2019-02-01 23:00:00,6233.558333333333,215661730.0,215.661728,6017.896605333333,3.459688936361923
48,2019-02-02 00:00:00,5915.016666666666,203345760.0,203.34576,5711.670906666666,3.437788453681449
49,2019-02-02 01:00:00,5707.483333333334,211683800.0,211.683808,5495.799525333334,3.7088817546554376
50,2019-02-02 02:00:00,5552.675,208265040.0,208.26504,5344.40996,3.7507154659691047
51,2019-02-02 03:00:00,5454.108333333333,178698460.0,178.698464,5275.409869333333,3.2764010738082763
52,2019-02-02 04:00:00,5427.900000000001,179968690.0,179.968688,5247.931312000001,3.315622763868162
53,2019-02-02 05:00:00,5496.683333333333,152684460.0,152.684464,5343.9988693333335,2.7777562348203917
54,2019-02-02 06:00:00,5652.049999999999,146810050.0,146.810048,5505.239951999999,2.597465485974116
55,2019-02-02 07:00:00,5855.908333333334,87767110.0,87.767112,5768.141221333333,1.4987787889439297
56,2019-02-02 08:00:00,6091.983333333333,43778590.0,43.778592,6048.204741333333,0.7186262601944087
57,2019-02-02 09:00:00,6289.958333333333,36512384.0,36.512384,6253.445949333333,0.5804868977669434
58,2019-02-02 10:00:00,6402.008333333332,14861632.0,14.861632,6387.146701333332,0.23214015393606957
59,2019-02-02 11:00:00,6455.166666666665,0.0,0.0,6455.166666666665,0.0
60,2019-02-02 12:00:00,6449.941666666667,996504.9,0.996504875,6448.945161791667,0.01544982771162013
61,2019-02-02 13:00:00,6368.041666666667,13342000.0,13.342,6354.699666666667,0.20951496077417836
62,2019-02-02 14:00:00,6301.583333333333,14230183.0,14.230183,6287.353150333333,0.22581916714053346
63,2019-02-02 15:00:00,6257.750000000001,19405086.0,19.405086,6238.344914000001,0.3100968558986856
64,2019-02-02 16:00:00,6301.325,47105720.0,47.10572,6254.21928,0.7475526179017905
65,2019-02-02 17:00:00,6470.091666666667,42797310.0,42.797312,6427.2943546666675,0.6614637659693126
66,2019-02-02 18:00:00,6565.233333333333,51990450.0,51.990448,6513.242885333333,0.7919055631432242
67,2019-02-02 19:00:00,6498.891666666667,48659304.0,48.659304,6450.2323626666675,0.748732345387098
