,Time,Total Load,Power,Power Generation (MW),Net Load,Load Reduction %
0,2015-01-03 00:00:00,5024.354545454546,0.0,0.0,5024.354545454546,0.0
1,2015-01-03 01:00:00,4788.041666666667,808670600.0,808.670592,3979.371074666667,16.88938084289854
2,2015-01-03 02:00:00,4606.008333333333,671126500.0,671.126528,3934.8818053333334,14.570675505363468
3,2015-01-03 03:00:00,4502.425,514676700.0,514.676704,3987.748296,11.431099996113204
4,2015-01-03 04:00:00,4461.791666666666,387836220.0,387.836224,4073.955442666666,8.692387564786195
5,2015-01-03 05:00:00,4516.866666666667,186323070.0,186.323072,4330.543594666667,4.125051407317757
6,2015-01-03 06:00:00,4667.724999999999,158548640.0,158.54864,4509.1763599999995,3.3967005339860434
7,2015-01-03 07:00:00,4849.983333333334,171006560.0,171.00656,4678.976773333334,3.525920570173781
8,2015-01-03 08:00:00,5081.941666666667,146634990.0,146.634992,4935.306674666666,2.8854127343059495
9,2015-01-03 09:00:00,5332.874999999999,60452076.0,60.452076,5272.4229239999995,1.1335738415020042
10,2015-01-03 10:00:00,5570.608333333333,74486520.0,74.48652,5496.121813333332,1.337134394358486
11,2015-01-03 11:00:00,5736.900000000001,86826350.0,86.826352,5650.0736480000005,1.5134715961582037
12,2015-01-03 12:00:00,5837.474999999999,103942190.0,103.942192,5733.532807999999,1.7806019212073716
13,2015-01-03 13:00:00,5866.375,146373170.0,146.373168,5720.001832,2.495121229038375
14,2015-01-03 14:00:00,5906.166666666667,140088450.0,140.088448,5766.0782186666665,2.371901368626012
15,2015-01-03 15:00:00,5949.607142857143,107278790.0,107.278792,5842.328350857143,1.8031239613659964
16,2015-01-03 16:00:00,6052.733333333334,48067144.0,48.067144,6004.666189333334,0.7941394631626483
17,2015-01-03 17:00:00,6216.021428571427,39008000.0,39.008,6177.0134285714275,0.6275396642087326
18,2015-01-03 18:00:00,6206.991666666668,39463876.0,39.463876,6167.527790666668,0.6357971481085173
19,2015-01-03 19:00:00,6106.483333333334,22440804.0,22.440804,6084.042529333334,0.36749144761442076
20,2015-01-03 20:00:00,5947.775000000001,34334920.0,34.33492,5913.44008,0.5772733501183214
21,2015-01-03 21:00:00,5776.650000000001,29686028.0,29.686028,5746.9639720000005,0.513896947192577
22,2015-01-03 22:00:00,5563.383333333332,48533670.0,48.533672,5514.849661333333,0.8723769169240543
23,2015-01-03 23:00:00,5264.025000000001,48590624.0,48.590624,5215.434376,0.9230697802537031
24,2015-01-04 00:00:00,4962.658333333333,67941740.0,67.941744,4894.716589333333,1.3690594724937408
25,2015-01-04 01:00:00,4710.191666666667,63625188.0,63.625188,4646.566478666667,1.3507982796170717
26,2015-01-04 02:00:00,4501.241666666666,52236030.0,52.236032,4449.005634666666,1.160480504453401
27,2015-01-04 03:00:00,4389.033333333333,48837050.0,48.837048,4340.1962853333325,1.1127062451109206
28,2015-01-04 04:00:00,4330.408333333333,74681040.0,74.68104,4255.727293333332,1.7245727019584374
29,2015-01-04 05:00:00,4341.2,75199390.0,75.199392,4266.000607999999,1.7322259283147519
30,2015-01-04 06:00:00,4439.833333333333,120830570.0,120.830568,4319.002765333333,2.7215113480235744
31,2015-01-04 07:00:00,4572.116666666667,167230600.0,167.230592,4404.886074666667,3.6576186521924563
32,2015-01-04 08:00:00,4763.3,233016350.0,233.016352,4530.2836480000005,4.891910062351731
33,2015-01-04 09:00:00,5031.791666666667,261553280.0,261.55328,4770.238386666667,5.198014888666229
34,2015-01-04 10:00:00,5272.108333333334,372726340.0,372.726336,4899.381997333334,7.069777637978481
35,2015-01-04 11:00:00,5437.378571428571,421542940.0,421.542944,5015.835627428572,7.752687043257452
36,2015-01-04 12:00:00,5509.166666666667,410776580.0,410.776576,5098.390090666667,7.456237954923611
37,2015-01-04 13:00:00,5560.641666666666,520484480.0,520.48448,5040.157186666666,9.360151421373732
38,2015-01-04 14:00:00,5575.158333333333,829526460.0,829.526464,4745.631869333332,14.878975885587705
39,2015-01-04 15:00:00,5577.600000000001,1146891900.0,1146.891904,4430.708096000001,20.562462421113022
40,2015-01-04 16:00:00,5696.591666666667,1122838000.0,1122.838016,4573.753650666667,19.710698637050513
41,2015-01-04 17:00:00,5931.658333333333,917191200.0,917.191168,5014.467165333333,15.462643268675569
42,2015-01-04 18:00:00,5952.350000000001,654698800.0,654.698816,5297.651184000001,10.998997303585975
43,2015-01-04 19:00:00,5886.106250000001,785520500.0,785.520512,5100.585738000001,13.345333547113594
44,2015-01-04 20:00:00,5773.531249999999,828576600.0,828.576576,4944.954673999999,14.35129628855824
45,2015-01-04 21:00:00,5587.633333333334,1024097540.0,1024.097536,4563.535797333334,18.32793017914561
46,2015-01-04 22:00:00,5331.46,1048029500.0,1048.029504,4283.430496,19.657457882081083
47,2015-01-04 23:00:00,4972.433333333333,1111722800.0,1111.722752,3860.7105813333337,22.357720606275933
48,2015-01-05 00:00:00,4669.749999999999,1722737400.0,1722.737408,2947.012591999999,36.89142690722202
49,2015-01-05 01:00:00,4448.483333333333,1302969700.0,1302.969728,3145.5136053333326,29.29020140946915
50,2015-01-05 02:00:00,4330.775000000001,6518032400.0,6518.032384,-2187.2573839999995,150.5049877677783
51,2015-01-05 03:00:00,4282.883333333333,6139687000.0,6139.686912,-1856.803578666667,143.35405459717558
52,2015-01-05 04:00:00,4324.614285714286,5921208000.0,5921.207808,-1596.5935222857142,136.91874966883915
53,2015-01-05 05:00:00,4577.224999999999,6210299000.0,6210.29888,-1633.0738800000008,135.67825221613535
54,2015-01-05 06:00:00,5130.458333333333,6338287600.0,6338.287616,-1207.8292826666666,123.54232710202955
55,2015-01-05 07:00:00,5724.741666666668,5594475500.0,5594.47552,130.26614666666774,97.72450611308514
56,2015-01-05 08:00:00,6075.3,5514684000.0,5514.683904,560.6160959999997,90.77220719964446
57,2015-01-05 09:00:00,6336.191666666667,5742247400.0,5742.247424,593.9442426666665,90.62616357091471
58,2015-01-05 10:00:00,6449.808333333333,6396589600.0,6396.589568,53.21876533333307,99.17487834393012
59,2015-01-05 11:00:00,6491.649999999999,6379126000.0,6379.12576,112.52423999999883,98.26663113384119
60,2015-01-05 12:00:00,6548.483333333334,6495625000.0,6495.625216,52.85811733333321,99.19281893771841
61,2015-01-05 13:00:00,6545.416666666667,6420452400.0,6420.452352,124.96431466666672,98.09081192182825
62,2015-01-05 14:00:00,6546.333333333333,6209768400.0,6209.768448,336.5648853333332,94.85872673761394
63,2015-01-05 15:00:00,6601.591666666666,6210208000.0,6210.207744,391.38392266666597,94.07137032357097
64,2015-01-05 16:00:00,6750.95,6098285600.0,6098.285568,652.6644319999996,90.33225794888128
65,2015-01-05 17:00:00,7020.45,5601481700.0,5601.481728,1418.968272,79.7880723885221
66,2015-01-05 18:00:00,6934.266666666666,5301629000.0,5301.628928,1632.6377386666663,76.45550975830177
67,2015-01-05 19:00:00,6810.091666666666,6086469600.0,6086.469632,723.622034666666,89.37426880450705
68,2015-01-05 20:00:00,6639.033333333333,6373484500.0,6373.484544,265.54878933333293,96.00018894316943
69,2015-01-05 21:00:00,6409.191666666667,6338558500.0,6338.558464,70.63320266666688,98.89793898606558
70,2015-01-05 22:00:00,6061.7,6204449000.0,6204.448768,-142.74876800000038,102.35492960720592
71,2015-01-05 23:00:00,5615.508333333334,6197526000.0,6197.526016,-582.0176826666657,110.36447010882064
72,2015-01-06 00:00:00,5231.708333333334,6110057500.0,6110.057472,-878.3491386666665,116.78895463400258
