,Time,Total Load,Power,Power Generation (MW),Net Load,Load Reduction %
0,2015-07-15 00:00:00,6956.127272727273,0.0,0.0,6956.127272727273,0.0
1,2015-07-15 01:00:00,6609.8916666666655,9812252.0,9.812252,6600.079414666666,0.14844800028240507
2,2015-07-15 02:00:00,6352.05,18892324.0,18.892324,6333.157676,0.2974208956163758
3,2015-07-15 03:00:00,6218.274999999999,21071248.0,21.071248,6197.2037519999985,0.33886002146897665
4,2015-07-15 04:00:00,6194.033333333334,24934578.0,24.934578,6169.098755333333,0.40255802089107257
5,2015-07-15 05:00:00,6375.341666666667,29549504.0,29.549504,6345.7921626666675,0.4634967903680978
6,2015-07-15 06:00:00,6909.464285714284,25751522.0,25.751522,6883.712763714285,0.3726992561962113
7,2015-07-15 07:00:00,7570.833333333332,21187936.0,21.187936,7549.645397333332,0.2798626659328564
8,2015-07-15 08:00:00,8102.100000000001,13330331.0,13.330331,8088.769669000001,0.1645293319016057
9,2015-07-15 09:00:00,8486.224999999999,8710988.0,8.710988,8477.514011999998,0.10264856281797857
10,2015-07-15 10:00:00,8669.463636363636,1447944.0,1.447944,8668.015692363637,0.016701656073931384
11,2015-07-15 11:00:00,8679.95,443007.2,0.4430071875,8679.506992812501,0.005103798841007148
12,2015-07-15 12:00:00,8659.175000000001,0.0,0.0,8659.175000000001,0.0
13,2015-07-15 13:00:00,8681.39411764706,0.0,0.0,8681.39411764706,0.0
14,2015-07-15 14:00:00,8698.709090909091,0.0,0.0,8698.709090909091,0.0
15,2015-07-15 15:00:00,8738.166666666666,0.0,0.0,8738.166666666666,0.0
16,2015-07-15 16:00:00,8804.391666666668,228508.0,0.228508,8804.163158666668,0.002595386582642942
17,2015-07-15 17:00:00,8725.708333333334,0.0,0.0,8725.708333333334,0.0
18,2015-07-15 18:00:00,8263.391666666666,0.0,0.0,8263.391666666666,0.0
19,2015-07-15 19:00:00,7907.458333333333,2988759.5,2.9887595,7904.469573833333,0.03779671512654193
20,2015-07-15 20:00:00,7652.575,3880455.0,3.880455,7648.694544999999,0.05070783363769712
21,2015-07-15 21:00:00,7462.316666666668,0.0,0.0,7462.316666666668,0.0
22,2015-07-15 22:00:00,7083.349999999999,0.0,0.0,7083.349999999999,0.0
23,2015-07-15 23:00:00,6565.950000000001,0.0,0.0,6565.950000000001,0.0
24,2015-07-16 00:00:00,6046.933333333333,0.0,0.0,6046.933333333333,0.0
25,2015-07-16 01:00:00,5624.033333333334,0.0,0.0,5624.033333333334,0.0
26,2015-07-16 02:00:00,5339.250000000001,0.0,0.0,5339.250000000001,0.0
27,2015-07-16 03:00:00,5165.041666666666,7422127.0,7.422127,5157.619539666666,0.14369926670485073
28,2015-07-16 04:00:00,5078.175,35938280.0,35.93828,5042.23672,0.7077006995623427
29,2015-07-16 05:00:00,5195.000000000001,42627544.0,42.627544,5152.372456000001,0.8205494513955726
30,2015-07-16 06:00:00,5591.8,53565510.0,53.565512,5538.234488,0.9579296827497407
31,2015-07-16 07:00:00,6170.650000000001,53423544.0,53.423544,6117.226456,0.8657685008872645
32,2015-07-16 08:00:00,6662.108333333334,59171044.0,59.171044,6602.937289333334,0.8881729482533682
33,2015-07-16 09:00:00,7035.964285714285,58988300.0,58.9883,6976.975985714285,0.8383825955422906
34,2015-07-16 10:00:00,7237.991666666666,53279530.0,53.279528,7184.712138666666,0.7361092752478532
35,2015-07-16 11:00:00,7386.816666666666,49543344.0,49.543344,7337.273322666666,0.6706995209934817
36,2015-07-16 12:00:00,7474.883333333332,45226280.0,45.22628,7429.657053333332,0.6050432894158885
37,2015-07-16 13:00:00,7583.800000000002,42198796.0,42.198796,7541.601204000002,0.5564333975052084
38,2015-07-16 14:00:00,7676.049999999999,34181700.0,34.1817,7641.868299999999,0.44530324841552626
39,2015-07-16 15:00:00,7773.783333333334,39165760.0,39.16576,7734.617573333334,0.5038185182247168
40,2015-07-16 16:00:00,7848.15,37094450.0,37.094448,7811.055552,0.47265212820855873
41,2015-07-16 17:00:00,7825.608333333334,42585430.0,42.585432,7783.022901333334,0.5441804673332105
42,2015-07-16 18:00:00,7556.441666666667,31485548.0,31.485548,7524.956118666667,0.41667162123265694
43,2015-07-16 19:00:00,7263.183333333333,27765332.0,27.765332,7235.418001333333,0.3822749712591586
44,2015-07-16 20:00:00,7035.941666666668,25922416.0,25.922416,7010.019250666668,0.368428523545178
45,2015-07-16 21:00:00,6922.75,14870747.0,14.870747,6907.879253,0.21480982268607127
46,2015-07-16 22:00:00,6632.858333333333,7648873.0,7.648873,6625.209460333333,0.1153179009049643
47,2015-07-16 23:00:00,6247.133333333334,15787771.0,15.787771,6231.345562333334,0.25272025035482937
48,2015-07-17 00:00:00,5809.756249999999,25878618.0,25.878618,5783.877632,0.4454337993956287
49,2015-07-17 01:00:00,5505.191666666667,31716524.0,31.716524,5473.475142666666,0.5761202501275311
50,2015-07-17 02:00:00,5286.758333333333,20867302.0,20.867302,5265.891031333334,0.39470883071069074
